Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Profit_Margin
5/20/2016,20,May,2016,25,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35,264,156,420,0.628571429
9/22/2013,22,September,2013,25,Young Adults (25-34),M,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,352,208,560,0.628571429
9/22/2015,22,September,2015,25,Young Adults (25-34),M,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35,286,169,455,0.628571429
9/24/2013,24,September,2013,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",3,13,35,66,39,105,0.628571429
9/24/2015,24,September,2015,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,22,13,35,0.628571429
9/25/2013,25,September,2013,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",11,13,35,242,143,385,0.628571429
9/25/2015,25,September,2015,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",9,13,35,198,117,315,0.628571429
11/5/2013,5,November,2013,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,308,182,490,0.628571429
11/5/2015,5,November,2015,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",12,13,35,264,156,420,0.628571429
12/11/2013,11,December,2013,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,550,325,875,0.628571429
12/11/2015,11,December,2015,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,484,286,770,0.628571429
1/6/2014,6,January,2014,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,550,325,875,0.628571429
1/6/2016,6,January,2016,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,506,299,805,0.628571429
1/7/2014,7,January,2014,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,176,104,280,0.628571429
1/7/2016,7,January,2016,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,220,130,350,0.628571429
1/9/2014,9,January,2014,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,528,312,840,0.628571429
1/9/2016,9,January,2016,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,484,286,770,0.628571429
1/21/2014,21,January,2014,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",13,13,35,286,169,455,0.628571429
1/21/2016,21,January,2016,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",15,13,35,330,195,525,0.628571429
2/1/2014,1,February,2014,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,572,338,910,0.628571429
2/1/2016,1,February,2016,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,616,364,980,0.628571429
2/20/2014,20,February,2014,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,572,338,910,0.628571429
2/20/2016,20,February,2016,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,550,325,875,0.628571429
4/29/2014,29,April,2014,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,418,247,665,0.628571429
4/29/2016,29,April,2016,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,440,260,700,0.628571429
5/12/2014,12,May,2014,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",15,13,35,330,195,525,0.628571429
5/12/2016,12,May,2016,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,308,182,490,0.628571429
7/28/2014,28,July,2014,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,176,104,280,0.628571429
7/28/2016,28,July,2016,40,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",6,13,35,132,78,210,0.628571429
7/25/2013,25,July,2013,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",8,13,35,176,104,280,0.628571429
7/25/2015,25,July,2015,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",7,13,35,154,91,245,0.628571429
8/15/2013,15,August,2013,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",2,13,35,44,26,70,0.628571429
8/15/2015,15,August,2015,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,66,39,105,0.628571429
9/24/2013,24,September,2013,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,88,52,140,0.628571429
9/24/2015,24,September,2015,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,88,52,140,0.628571429
10/17/2013,17,October,2013,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,66,39,105,0.628571429
10/17/2015,17,October,2015,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35,0.628571429
10/28/2013,28,October,2013,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,528,312,840,0.628571429
10/28/2015,28,October,2015,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35,462,273,735,0.628571429
12/31/2013,31,December,2013,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",2,13,35,44,26,70,0.628571429
12/31/2015,31,December,2015,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35,0.628571429
3/26/2014,26,March,2014,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,88,52,140,0.628571429
3/26/2016,26,March,2016,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,132,78,210,0.628571429
4/22/2014,22,April,2014,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,110,65,175,0.628571429
4/22/2016,22,April,2016,24,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,88,52,140,0.628571429
10/1/2013,1,October,2013,41,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",30,13,35,660,390,1050,0.628571429
10/1/2015,1,October,2015,41,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",28,13,35,616,364,980,0.628571429
1/30/2014,30,January,2014,54,Adults (35-64),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,308,182,490,0.628571429
1/30/2016,30,January,2016,54,Adults (35-64),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",11,13,35,242,143,385,0.628571429
6/28/2014,28,June,2014,36,Adults (35-64),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35,0.628571429
6/28/2016,28,June,2016,36,Adults (35-64),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Blue",2,13,35,44,26,70,0.628571429
8/14/2013,14,August,2013,37,Adults (35-64),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",11,13,35,242,143,385,0.628571429
8/14/2015,14,August,2015,37,Adults (35-64),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35,264,156,420,0.628571429
10/21/2013,21,October,2013,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,242,143,385,0.628571429
10/21/2015,21,October,2015,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",10,13,35,220,130,350,0.628571429
11/26/2013,26,November,2013,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,528,312,840,0.628571429
11/26/2015,26,November,2015,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35,462,273,735,0.628571429
1/10/2014,10,January,2014,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,506,299,805,0.628571429
1/10/2016,10,January,2016,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,506,299,805,0.628571429
2/14/2014,14,February,2014,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,88,52,140,0.628571429
2/14/2016,14,February,2016,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,88,52,140,0.628571429
3/7/2014,7,March,2014,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",30,13,35,660,390,1050,0.628571429
3/7/2016,7,March,2016,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",30,13,35,660,390,1050,0.628571429
3/16/2014,16,March,2014,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,550,325,875,0.628571429
3/16/2016,16,March,2016,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",26,13,35,572,338,910,0.628571429
4/18/2014,18,April,2014,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",8,13,35,176,104,280,0.628571429
4/18/2016,18,April,2016,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",9,13,35,198,117,315,0.628571429
5/6/2014,6,May,2014,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",30,13,35,660,390,1050,0.628571429
5/6/2016,6,May,2016,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",27,13,35,594,351,945,0.628571429
6/8/2014,8,June,2014,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,330,195,525,0.628571429
6/8/2016,8,June,2016,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",12,13,35,264,156,420,0.628571429
6/29/2014,29,June,2014,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35,440,260,700,0.628571429
6/29/2016,29,June,2016,37,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,374,221,595,0.628571429
3/16/2014,16,March,2014,38,Adults (35-64),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,66,39,105,0.628571429
3/16/2016,16,March,2016,38,Adults (35-64),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,88,52,140,0.628571429
5/7/2014,7,May,2014,38,Adults (35-64),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Blue",27,13,35,594,351,945,0.628571429
5/7/2016,7,May,2016,38,Adults (35-64),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Blue",29,13,35,638,377,1015,0.628571429
9/4/2013,4,September,2013,27,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35,462,273,735,0.628571429
9/4/2015,4,September,2015,27,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,484,286,770,0.628571429
4/5/2014,5,April,2014,27,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,242,143,385,0.628571429
4/5/2016,5,April,2016,27,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Blue",13,13,35,286,169,455,0.628571429
6/11/2014,11,June,2014,27,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,374,221,595,0.628571429
6/11/2016,11,June,2016,27,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,374,221,595,0.628571429
12/9/2013,9,December,2013,46,Adults (35-64),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,132,78,210,0.628571429
12/9/2015,9,December,2015,46,Adults (35-64),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",4,13,35,88,52,140,0.628571429
7/14/2014,14,July,2014,46,Adults (35-64),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",17,13,35,374,221,595,0.628571429
7/14/2016,14,July,2016,46,Adults (35-64),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,396,234,630,0.628571429
7/28/2014,28,July,2014,46,Adults (35-64),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",28,13,35,616,364,980,0.628571429
7/28/2016,28,July,2016,46,Adults (35-64),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Red",29,13,35,638,377,1015,0.628571429
8/29/2013,29,August,2013,34,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,484,286,770,0.628571429
8/29/2015,29,August,2015,34,Young Adults (25-34),M,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,528,312,840,0.628571429
3/11/2014,11,March,2014,33,Young Adults (25-34),M,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,374,221,595,0.628571429
3/11/2016,11,March,2016,33,Young Adults (25-34),M,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,352,208,560,0.628571429
6/25/2014,25,June,2014,33,Young Adults (25-34),M,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,550,325,875,0.628571429
6/25/2016,25,June,2016,33,Young Adults (25-34),M,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,528,312,840,0.628571429
7/18/2013,18,July,2013,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,308,182,490,0.628571429
7/18/2015,18,July,2015,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,352,208,560,0.628571429
7/29/2013,29,July,2013,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,176,104,280,0.628571429
7/29/2015,29,July,2015,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,220,130,350,0.628571429
8/27/2013,27,August,2013,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,308,182,490,0.628571429
8/27/2015,27,August,2015,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,352,208,560,0.628571429
9/23/2013,23,September,2013,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,462,273,735,0.628571429
9/23/2015,23,September,2015,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,440,260,700,0.628571429
10/12/2013,12,October,2013,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,616,364,980,0.628571429
10/12/2015,12,October,2015,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,572,338,910,0.628571429
11/14/2013,14,November,2013,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,418,247,665,0.628571429
11/14/2015,14,November,2015,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,440,260,700,0.628571429
11/18/2013,18,November,2013,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,418,247,665,0.628571429
11/18/2015,18,November,2015,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,440,260,700,0.628571429
1/29/2014,29,January,2014,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",11,13,35,242,143,385,0.628571429
1/29/2016,29,January,2016,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",13,13,35,286,169,455,0.628571429
3/11/2014,11,March,2014,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,308,182,490,0.628571429
3/11/2016,11,March,2016,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,308,182,490,0.628571429
4/14/2014,14,April,2014,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,572,338,910,0.628571429
4/14/2016,14,April,2016,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,594,351,945,0.628571429
5/26/2014,26,May,2014,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",4,13,35,88,52,140,0.628571429
5/26/2016,26,May,2016,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35,44,26,70,0.628571429
6/17/2014,17,June,2014,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,396,234,630,0.628571429
6/17/2016,17,June,2016,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,418,247,665,0.628571429
6/25/2014,25,June,2014,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",29,13,35,638,377,1015,0.628571429
6/25/2016,25,June,2016,34,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,594,351,945,0.628571429
8/16/2013,16,August,2013,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,330,195,525,0.628571429
8/16/2015,16,August,2015,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,308,182,490,0.628571429
9/16/2013,16,September,2013,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",17,13,35,374,221,595,0.628571429
9/16/2015,16,September,2015,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,396,234,630,0.628571429
11/19/2013,19,November,2013,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",3,13,35,66,39,105,0.628571429
11/19/2015,19,November,2015,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",5,13,35,110,65,175,0.628571429
4/14/2014,14,April,2014,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,330,195,525,0.628571429
4/14/2016,14,April,2016,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35,264,156,420,0.628571429
7/23/2014,23,July,2014,21,Youth (<25),M,Germany,Bayern,Accessories,Helmets,"Sport-100 Helmet, Black",9,13,35,198,117,315,0.628571429
7/23/2016,23,July,2016,21,Youth (<25),M,Germany,Bayern,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,220,130,350,0.628571429
9/11/2013,11,September,2013,23,Youth (<25),M,France,Loiret,Accessories,Helmets,"Sport-100 Helmet, Black",15,13,35,330,195,525,0.628571429
