Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
12/17/2013,17,December,2013,48,Adults (35-64),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,506,299,805
12/17/2015,17,December,2015,48,Adults (35-64),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,506,299,805
5/13/2014,13,May,2014,48,Adults (35-64),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,440,260,700
5/13/2016,13,May,2016,48,Adults (35-64),F,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,396,234,630
1/11/2014,11,January,2014,49,Adults (35-64),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35,440,260,700
1/11/2016,11,January,2016,49,Adults (35-64),F,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35,462,273,735
12/12/2013,12,December,2013,50,Adults (35-64),F,France,Loir et Cher,Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35,462,273,735
12/12/2015,12,December,2015,50,Adults (35-64),F,France,Loir et Cher,Accessories,Helmets,"Sport-100 Helmet, Red",22,13,35,484,286,770
8/3/2013,3,August,2013,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,132,78,210
8/3/2015,3,August,2015,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,66,39,105
10/27/2013,27,October,2013,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,418,247,665
10/27/2015,27,October,2015,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,418,247,665
12/14/2013,14,December,2013,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,330,195,525
12/14/2015,14,December,2015,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",16,13,35,352,208,560
1/3/2014,3,January,2014,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,132,78,210
1/3/2016,3,January,2016,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,66,39,105
2/9/2014,9,February,2014,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",28,13,35,616,364,980
2/9/2016,9,February,2016,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",28,13,35,616,364,980
5/12/2014,12,May,2014,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,110,65,175
5/12/2016,12,May,2016,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",2,13,35,44,26,70
10/8/2013,8,October,2013,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,572,338,910
10/8/2015,8,October,2015,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,572,338,910
10/17/2013,17,October,2013,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,22,13,35
10/17/2015,17,October,2015,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,22,13,35
11/13/2013,13,November,2013,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,462,273,735
11/13/2015,13,November,2015,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,462,273,735
1/12/2014,12,January,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,594,351,945
1/12/2016,12,January,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",29,13,35,638,377,1015
2/6/2014,6,February,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,528,312,840
2/6/2016,6,February,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,528,312,840
3/9/2014,9,March,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,220,130,350
3/9/2016,9,March,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,154,91,245
3/31/2014,31,March,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,506,299,805
3/31/2016,31,March,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,506,299,805
4/22/2014,22,April,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,440,260,700
4/22/2016,22,April,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,396,234,630
4/23/2014,23,April,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,594,351,945
4/23/2016,23,April,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,594,351,945
4/28/2014,28,April,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,572,338,910
4/28/2016,28,April,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,594,351,945
4/29/2014,29,April,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,154,91,245
4/29/2016,29,April,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,176,104,280
6/17/2014,17,June,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,154,91,245
6/17/2016,17,June,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",4,13,35,88,52,140
7/10/2013,10,July,2013,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,242,143,385
7/10/2015,10,July,2015,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",13,13,35,286,169,455
9/15/2013,15,September,2013,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
9/15/2015,15,September,2015,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",2,13,35,44,26,70
9/18/2013,18,September,2013,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
9/18/2015,18,September,2015,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
9/30/2013,30,September,2013,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,374,221,595
9/30/2015,30,September,2015,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,374,221,595
10/2/2013,2,October,2013,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,242,143,385
10/2/2015,2,October,2015,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",8,13,35,176,104,280
10/14/2013,14,October,2013,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",26,13,35,572,338,910
10/14/2015,14,October,2015,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",27,13,35,594,351,945
10/29/2013,29,October,2013,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
10/29/2015,29,October,2015,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
12/2/2013,2,December,2013,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,484,286,770
12/2/2015,2,December,2015,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35,440,260,700
12/3/2013,3,December,2013,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",29,13,35,638,377,1015
12/3/2015,3,December,2015,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",28,13,35,616,364,980
12/14/2013,14,December,2013,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",10,13,35,220,130,350
12/14/2015,14,December,2015,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",12,13,35,264,156,420
2/7/2014,7,February,2014,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,110,65,175
2/7/2016,7,February,2016,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,132,78,210
2/14/2014,14,February,2014,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",13,13,35,286,169,455
2/14/2016,14,February,2016,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,242,143,385
2/20/2014,20,February,2014,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35,440,260,700
2/20/2016,20,February,2016,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,418,247,665
3/1/2014,1,March,2014,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",10,13,35,220,130,350
3/1/2016,1,March,2016,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",7,13,35,154,91,245
3/9/2014,9,March,2014,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35,462,273,735
3/9/2016,9,March,2016,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,506,299,805
4/6/2014,6,April,2014,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
4/6/2016,6,April,2016,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
4/22/2014,22,April,2014,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,66,39,105
4/22/2016,22,April,2016,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,110,65,175
5/2/2014,2,May,2014,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",8,13,35,176,104,280
5/2/2016,2,May,2016,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",9,13,35,198,117,315
6/1/2014,1,June,2014,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35,462,273,735
6/1/2016,1,June,2016,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,418,247,665
6/9/2014,9,June,2014,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,330,195,525
6/9/2016,9,June,2016,31,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,330,195,525
7/25/2013,25,July,2013,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",11,13,35,242,143,385
7/25/2015,25,July,2015,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",11,13,35,242,143,385
8/23/2013,23,August,2013,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,616,364,980
8/23/2015,23,August,2015,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,616,364,980
9/18/2013,18,September,2013,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,440,260,700
9/18/2015,18,September,2015,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,484,286,770
9/25/2013,25,September,2013,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,22,13,35
9/25/2015,25,September,2015,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,22,13,35
11/10/2013,10,November,2013,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",30,13,35,660,390,1050
11/10/2015,10,November,2015,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",30,13,35,660,390,1050
1/11/2014,11,January,2014,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,374,221,595
1/11/2016,11,January,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,374,221,595
2/24/2014,24,February,2014,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,418,247,665
2/24/2016,24,February,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,462,273,735
2/28/2014,28,February,2014,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,550,325,875
2/28/2016,28,February,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,528,312,840
3/4/2014,4,March,2014,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",11,13,35,242,143,385
3/4/2016,4,March,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,220,130,350
3/10/2014,10,March,2014,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,484,286,770
3/10/2016,10,March,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,418,247,665
3/20/2014,20,March,2014,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35,44,26,70
3/20/2016,20,March,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,22,13,35
4/4/2014,4,April,2014,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",13,13,35,286,169,455
4/4/2016,4,April,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",13,13,35,286,169,455
4/25/2014,25,April,2014,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,462,273,735
4/25/2016,25,April,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,396,234,630
4/26/2014,26,April,2014,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,528,312,840
4/26/2016,26,April,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,550,325,875
6/24/2014,24,June,2014,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,506,299,805
6/24/2016,24,June,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,440,260,700
7/3/2014,3,July,2014,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,440,260,700
7/3/2016,3,July,2016,32,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,418,247,665
2/9/2014,9,February,2014,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,462,273,735
2/9/2016,9,February,2016,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,418,247,665
3/30/2014,30,March,2014,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,528,312,840
3/30/2016,30,March,2016,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,484,286,770
4/16/2014,16,April,2014,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,506,299,805
4/16/2016,16,April,2016,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,462,273,735
5/17/2014,17,May,2014,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,572,338,910
5/17/2016,17,May,2016,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,506,299,805
5/25/2014,25,May,2014,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,550,325,875
5/25/2016,25,May,2016,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,572,338,910
6/18/2014,18,June,2014,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35,44,26,70
6/18/2016,18,June,2016,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,22,13,35
7/3/2014,3,July,2014,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,572,338,910
7/3/2016,3,July,2016,34,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,594,351,945
7/2/2013,2,July,2013,25,Young Adults (25-34),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Red",10,13,35,220,130,350
7/2/2015,2,July,2015,25,Young Adults (25-34),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,198,117,315
11/25/2013,25,November,2013,25,Young Adults (25-34),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Red",4,13,35,88,52,140
11/25/2015,25,November,2015,25,Young Adults (25-34),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,132,78,210
12/10/2013,10,December,2013,25,Young Adults (25-34),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Red",19,13,35,418,247,665
12/10/2015,10,December,2015,25,Young Adults (25-34),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35,462,273,735
8/16/2013,16,August,2013,27,Young Adults (25-34),M,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,616,364,980
8/16/2015,16,August,2015,27,Young Adults (25-34),M,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,572,338,910
2/25/2014,25,February,2014,27,Young Adults (25-34),M,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,528,312,840
2/25/2016,25,February,2016,27,Young Adults (25-34),M,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,528,312,840
